Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2014-04-10,149.4318084716797,152.70337824202883,149.24415310496124,152.6299543762397,172959000
2014-04-11,148.08567810058594,149.64396247080236,147.92250976498568,148.5996701842255,167251000
2014-04-14,149.2523193359375,149.60313054891085,148.0285384459399,149.24415282934734,132382000
2014-04-15,150.2803192138672,150.38638422804803,148.08566974438753,149.56237608794905,157093000
2014-04-16,151.8549346923828,151.86308875214235,150.64746160487945,151.31646797354588,105197000
2014-04-17,152.06707763671875,152.4913253449149,151.38991709540795,151.6509964385897,105255000
2014-04-21,152.5972900390625,152.64625172441828,151.9201423367377,152.10778522597442,68329000
2014-04-22,153.29080200195312,153.70688304524137,152.67075746606295,152.75233539373755,85790000
2014-04-23,152.93182373046875,153.31527609114028,152.80945061491127,153.23369816374984,73869000
2014-04-24,153.24191284179688,153.6987892525357,152.50763651115358,153.68246868102403,88170000
2014-04-25,151.9854278564453,152.833922941372,151.64277068908993,152.7441785083306,100380000
2014-04-28,152.46682739257812,153.12766726162653,150.90038891992174,152.6055211040744,135121000
2014-04-29,153.1765594482422,153.41315158583427,152.62993886578857,152.9562754243173,84098000
2014-04-30,153.6334991455078,153.78851343204536,152.71157993543522,152.92370999025368,101508000
2014-05-01,153.6498260498047,154.06590721849705,153.16030854044524,153.56008158805372,93019000
2014-05-02,153.4295196533203,154.31064357289176,153.20108150183276,153.63348317778744,98122000
2014-05-05,153.7231903076172,153.82925529825363,152.25465079817747,152.6788983117806,75883000
2014-05-06,152.38525390625,153.48666210950358,152.35262521419665,153.38059707467167,85454000
2014-05-07,153.2826690673828,153.35609294709138,151.75701346719174,152.89921665253303,106500000
2014-05-08,153.1195068359375,154.2372355300772,152.63000179631769,153.14399391441802,93618000
2014-05-09,153.34799194335938,153.41324933749237,152.42607252712273,153.14402835208222,83679000
2014-05-12,154.84091186523438,154.91434818011592,153.38053880837046,154.03322444202448,86940000
2014-05-13,154.97962951660156,155.3549153808319,154.82461526657184,155.04488688077245,66454000
2014-05-14,154.24542236328125,154.91442890987187,154.0251382017271,154.8409925567208,72367000
2014-05-15,152.8910369873047,153.96797025946967,152.14045278955828,153.93532912755566,154956000
2014-05-16,153.42135620117188,153.48662601887887,152.33626882356472,152.9807880438859,97458000
2014-05-19,153.9843292236328,154.10670237646514,152.98898608410542,153.1276798069645,63839000
2014-05-20,153.01344299316406,153.9271956256772,152.62183650050784,153.9108750575406,111644000
2014-05-21,154.30247497558594,154.37589884972937,153.42950519762152,153.453979822336,89093000
2014-05-22,154.6777801513672,154.99596276129614,154.08221012743783,154.34327697327765,61549000
2014-05-23,155.2978515625,155.4039041429516,154.67779440471932,154.81648812449995,61092800
2014-05-27,156.25238037109375,156.30132962515387,155.78733755963145,155.8770820083902,72010000
2014-05-28,156.13815307617188,156.49713085231022,155.87707380300037,156.2523721459482,66723000
2014-05-29,156.94586181640625,156.97033644545286,156.09737896191558,156.49715198458762,64377000
2014-05-30,157.1987762451172,157.29668721126495,156.6684760116826,156.79901566724848,76316000
2014-06-02,157.37820434570312,157.45164065417362,156.6194662326908,157.41899952842186,64656000
2014-06-03,157.29669189453125,157.37826984497872,156.84796959575527,156.994817375929,65047000
2014-06-04,157.61485290527344,157.7045973527135,156.86426863984067,157.02743696729206,55529000
2014-06-05,158.6428680419922,158.80603641415334,157.21512299992165,157.7943850373849,92103000
2014-06-06,159.4014892578125,159.44227198094072,158.91197209088676,158.98539593124403,78696000
2014-06-09,159.56472778320312,159.94818016144808,159.2302246534245,159.37708484776758,65119000
2014-06-10,159.58106994628906,159.61369863336776,159.02628267438445,159.36893990896706,57129000
2014-06-11,159.02626037597656,159.18942868638254,158.66728262371697,159.00993981025275,68772000
2014-06-12,157.900390625,158.92837471658444,157.5495793517384,158.83863027127063,106350000
2014-06-13,158.3817138671875,158.53672809245904,157.70455366933606,158.21037907900788,82017000
2014-06-16,158.51229858398438,158.84680177588626,157.99831893068875,158.18596190097298,87424000
2014-06-17,158.95285034179688,159.06706941391917,158.12067570265137,158.2920105353074,84834000
2014-06-18,160.11953735351562,160.209281811536,158.60204807631922,158.9528718481977,105267000
2014-06-19,160.29898071289062,160.39689165223476,159.74420600202836,160.25818552557587,85929000
2014-06-20,160.62445068359375,160.75561583626015,160.42770295459417,160.69822639124456,100587000
2014-06-23,160.57530212402344,160.71466043859596,160.2801867200463,160.6654766226998,70611000
2014-06-24,159.60797119140625,161.08354818027377,159.42762219784467,160.28837648373406,96237000
2014-06-25,160.329345703125,160.49329590025198,159.2390587547633,159.27184379074941,82782000
2014-06-26,160.21456909179688,160.3703261471388,159.1406809842467,160.35392737589297,84312000
2014-06-27,160.52603149414062,160.57521528343773,159.76364523425525,159.8374209182009,71445100
2014-06-30,160.4441375732422,160.8130287025136,160.2883804832253,160.42773879834562,70201200
2014-07-01,161.5179901123047,162.009853181357,160.78020801732367,160.8375849538412,90470000
2014-07-02,161.68197631835938,161.88691722468798,161.46064914571664,161.5344248699309,52475000
2014-07-03,162.47711181640625,162.5508875241745,162.01804628994051,162.1410058028876,52938800
2014-07-07,161.9114990234375,162.29678890396684,161.6737730907234,162.16563623864153,61696000
2014-07-08,160.87039184570312,161.6737565638203,160.47689636415342,161.61636711536997,108143000
2014-07-09,161.59176635742188,161.73933028206724,160.92775996801146,161.27205911405397,72992000
2014-07-10,160.9523468017578,161.37862728235584,159.90305062536046,160.0342157745594,99040000
2014-07-11,161.1737060546875,161.28847244706319,160.4933008325321,160.8539987824553,64243000
2014-07-14,161.98524475097656,162.19837872123398,161.8540796114661,161.9934378814724,58658000
2014-07-15,161.68197631835938,162.3951791782311,160.96878596708788,162.08366499785953,111307000
2014-07-16,162.28036499023438,162.5262839985417,161.8376857580881,162.40332449438804,79986400
2014-07-17,160.4359588623047,162.39519360046077,160.20641351891862,161.78037082687285,145398000
2014-07-18,162.07545471191406,162.23940491790572,160.87040130954716,160.9605757991324,124330000
2014-07-21,161.77212524414062,161.90329040552007,161.02613746096807,161.5671843702096,67592000
2014-07-22,162.47711181640625,162.77222715607672,162.2065883793252,162.32135476094163,67678000
2014-07-23,162.83779907226562,163.00995488771875,162.39513234603803,162.72303269816243,65612000
2014-07-24,162.8459930419922,163.18209903523902,162.68204286508538,162.99355695722602,56888000
2014-07-25,162.0836181640625,162.52628489004036,161.76391094291276,162.3869266150363,76837000
2014-07-28,162.14918518066406,162.38691103672483,161.18185797062742,162.11638764345852,69259000
2014-07-29,161.452392578125,162.68203762823805,161.42780067781044,162.452504886238,80466000
2014-07-30,161.47698974609375,162.23937620650426,160.80479026790707,162.0262297186965,104222000
2014-07-31,158.28817749023438,160.4933439513149,158.18980984422697,160.35398561660372,183479000
2014-08-01,157.8045196533203,158.8374174606817,157.04214538068257,157.85370347625152,189261000
2014-08-04,158.94400024414062,159.2801063990509,157.4356378773371,158.10783767855494,91340000
2014-08-05,157.4027862548828,158.7062197357168,156.82895430250852,158.29633798279252,152690000
2014-08-06,157.4519805908203,158.12418015268486,156.64041022714898,156.66500213132704,94818000
2014-08-07,156.59939575195312,158.32090383438734,156.20591283630395,158.16514679253137,135733000
2014-08-08,158.4110565185547,158.51761723627695,156.53379165245312,156.95187891963803,117014000
2014-08-11,158.87020874023438,159.57520602780815,158.79643300875142,159.00956706923597,74544000
2014-08-12,158.64883422851562,159.15708361201993,158.16517675011,158.714416811645,73632000
2014-08-13,159.72267150878906,159.9030204277295,159.00128834162203,159.27179921143795,69047000
2014-08-14,160.47689819335938,160.47689819335938,159.83748366430044,159.98504759871315,57371000
2014-08-15,160.4441375732422,161.20651173982978,159.28826786073822,161.05896029156128,139951000
2014-08-18,161.7884979248047,161.86227362545847,161.23925797227733,161.32943244260846,75424000
2014-08-19,162.63287353515625,162.75583305162903,161.85410074410035,162.182001127093,59135000
2014-08-20,163.06736755371094,163.26411531325724,162.37876915819797,162.411554197156,72763000
2014-08-21,163.54281616210938,163.75595016629296,163.07554496894767,163.20671012933673,67791000
2014-08-22,163.2887420654297,163.69862393717037,162.9198508825835,163.41170162351108,76107000
2014-08-25,164.11663818359375,164.43634542484463,163.25588406988837,164.06745437857015,63855000
2014-08-26,164.2232208251953,164.62490943685572,164.18223014913232,164.2232208251953,47298000
2014-08-27,164.1576690673828,164.41999943656253,163.90354434011525,164.30522051859606,47874000
2014-08-28,164.06744384765625,164.17401709076512,163.45262130712962,163.61657148288407,58330000
2014-08-29,164.53475952148438,164.55114578747788,163.8051704095731,164.32161297756872,65907000
2014-09-02,164.45272827148438,164.7724354817768,163.83790575102998,164.74784358164632,72426000
2014-09-03,164.3625946044922,165.1085824498981,164.1330618072287,165.08399054366268,57462000
2014-09-04,164.1248321533203,165.24790398349418,163.6739597916677,164.64127457794373,85236000
2014-09-05,164.86265563964844,164.92823822770313,163.46906004213503,164.09207586575522,102177000
2014-09-08,164.43634033203125,164.94460215492762,163.95268291948207,164.70686375988004,64146000
2014-09-09,163.3952178955078,164.40352319616375,163.05911195909098,164.2887568408744,88591000
2014-09-10,164.01004028320312,164.11660100041215,162.94434555095089,163.48537979222823,67251000
2014-09-11,164.1986083984375,164.22320029928198,163.23128110036706,163.35425311318605,66774400
2014-09-12,163.23951721191406,164.0510751084701,162.7722459914494,164.03468884391262,117409300
2014-09-15,163.11654663085938,163.39527574260777,162.62469600917206,163.26411057338487,76401000
2014-09-16,164.34616088867188,164.64127620935088,162.7230328792357,162.81320735245973,116201000
2014-09-17,164.56752014160156,165.3298941809698,163.74775665397215,164.58391891376164,151266000
2014-09-18,165.4447021484375,165.46929405669965,164.85447133294468,165.06760537408363,94990000
2014-09-19,165.29556274414062,166.28387452225238,164.9578856784404,165.9709168755411,121649000
2014-09-22,164.01898193359375,165.0320130956712,163.67307345156692,165.00730624460255,125553000
2014-09-23,163.080078125,164.10957210667482,163.03066442461005,163.42598659479492,111393000
2014-09-24,164.356689453125,164.46376087231326,162.67656043369593,163.104820976313,107276000
2014-09-25,161.7047119140625,163.93666089605654,161.64706677304346,163.9284168994338,150300000
2014-09-26,162.9895477294922,163.39311405682392,161.77062988354547,162.00123562285782,103547000
2014-09-29,162.69305419921875,162.9813176593012,161.46590491200405,161.58943921371346,95112000
2014-09-30,162.26483154296875,163.31903305445886,161.92715428319073,162.81663916483674,131302000
2014-10-01,160.06578063964844,162.0588801194212,159.7033966311317,162.00122240576206,177798000
2014-10-02,160.0904541015625,160.65049285820925,158.41855669318875,159.9257249923684,157285000
2014-10-03,161.8529510498047,162.19885956599353,160.66697181311898,161.1611214503601,121569000
2014-10-06,161.66348266601562,162.74240284350276,161.0787371608093,162.52826006661226,104778000
2014-10-07,159.1680450439453,161.19409529009374,159.13510675692484,160.83171129752503,147913000
2014-10-08,161.95181274414062,162.18241847041213,158.42682513733976,159.2586520380284,186461000
2014-10-09,158.7397918701172,161.91887081606785,158.60801358176076,161.69649652535003,210705000
2014-10-10,156.9278564453125,159.48923855155195,156.886686730421,158.69859403302823,221909000
2014-10-13,154.3500213623047,157.43026020383087,154.25942536302045,156.86198991785034,230939000
2014-10-14,154.5887908935547,156.33482097364242,154.0452151355916,155.1817803445938,215847000
2014-10-15,153.54290771484375,154.58064611941268,149.8284964207241,152.4969504462394,380715000
2014-10-16,153.41111755371094,154.49002550908168,150.62736110062792,150.76737080955473,270391000
2014-10-17,155.22305297851562,156.2772542680809,154.5229917402098,155.18187068795575,214625000
2014-10-20,156.73023986816406,156.8537741771381,154.89362526134707,154.9430389849367,130011000
2014-10-21,159.83517456054688,159.94223342313626,157.70205280012183,157.866769376241,154949000
2014-10-22,158.69863891601562,160.52702216192176,158.63274975965928,160.11522435999825,151822000
2014-10-23,160.54342651367188,161.58939606812112,159.99161916825597,160.28811398026255,154944000
2014-10-24,161.77886962890625,161.8282959187879,160.18110480071934,160.80703290143987,117927000
2014-10-27,161.55648803710938,161.7953251903889,160.62582114822393,161.20233545533773,82954000
2014-10-28,163.40957641601562,163.41780784637902,162.02592952373897,162.10006266528663,106736000
2014-10-29,163.1624755859375,163.99430236679584,162.08356768621928,163.524859551323,142557000
2014-10-30,164.2084503173828,164.67789314748217,162.57772242233918,162.7259761251014,113330000
2014-10-31,166.0862274169922,166.2180056780755,165.35322811943288,166.18505482927137,146903000
2014-11-03,166.17686462402344,166.73690352195615,165.79800517119207,166.30039892001747,93600000
2014-11-04,165.6002960205078,166.03680047937794,164.76845680989194,165.73206170402406,93343000
2014-11-05,166.6463165283203,166.85221541082552,165.91331700928458,166.8110331209104,91709000
2014-11-06,167.31338500976562,167.40398099806993,166.06976059492266,166.6874570877971,107089000
2014-11-07,167.46994018554688,167.6840831022435,166.868718866434,167.32993042997663,89540000
2014-11-10,167.9970245361328,168.0464382606857,167.29697582651448,167.50287472353244,66319000
2014-11-11,168.16165161132812,168.26872300223567,167.72514718741,168.0628242148379,54499400
2014-11-12,167.9805145263672,168.2111202209386,167.44517000413023,167.4781208559649,90120300
2014-11-13,168.16993713378906,168.69703765700748,167.36281720665687,168.14523027856535,85357900
2014-11-14,168.21115112304688,168.41705000010194,167.78287793999272,168.09584825457884,80417500
2014-11-17,168.3181610107422,168.49112154664553,167.72517141202565,167.8899005193875,80441000
2014-11-18,169.2900390625,169.5947653427805,168.37584765458988,168.37584765458988,76068100
2014-11-19,169.01829528808594,169.29008335257788,168.26058882059561,169.0924158782914,82373000
2014-11-20,169.31471252441406,169.42178392807256,168.16167163743387,168.22756076529555,72840300
2014-11-21,170.22073364257812,171.17610756066262,169.64421923237944,171.01139095304467,142327300
2014-11-24,170.69839477539062,170.80546620932492,170.4101438974387,170.62427419823754,65880800
2014-11-25,170.57479858398438,171.13483727534717,170.31948608838866,170.9289384799229,79108300
2014-11-26,171.0113067626953,171.1101341651982,170.50891318819666,170.7230434159747,62167800
2014-11-28,170.64891052246094,171.20071775830334,170.4100734613303,170.88776015065608,57890100
2014-12-01,169.46295166015625,170.10535494048185,169.14999401529636,169.99005210983535,103968400
2014-12-02,170.55838012695312,170.76427899114628,169.47947208931203,169.50417894764968,74507200
2014-12-03,171.21722412109375,171.43135437208167,170.5665893723176,170.73130591669803,68952000
2014-12-04,171.02780151367188,171.53019514494707,170.23714450309882,170.92896153293347,91316600
2014-12-05,171.3077850341797,171.69487574611244,170.93716974343204,171.20071364707277,91025500
2014-12-08,170.16305541992188,171.40668001791545,169.60300398236103,170.91253029108205,108588200
2014-12-09,170.04776000976562,170.1548314437846,167.93935758861193,168.3182044724072,125180100
2014-12-10,167.32162475585938,169.64415697519863,167.1321887879012,169.58651183886957,159856400
2014-12-11,168.16993713378906,169.81712783973018,167.77461488314216,167.91462458509903,159012800
2014-12-12,165.45211791992188,167.8652595385674,165.4191796257641,166.89341020544907,202330200
2014-12-15,164.31544494628906,166.802705531884,163.7142240747434,166.34972573809074,189965800
2014-12-16,162.99777221679688,166.69570760124464,162.956589932477,163.54957963889098,259543800
2014-12-17,166.19332885742188,166.64630889158917,163.3107446344462,163.43429149852994,253910100
2014-12-18,170.3030548095703,175.40111231645395,167.9475714766781,168.622925732917,257633900
2014-12-19,171.02764892578125,171.6984409808654,170.27403773255713,170.95310664688475,245084600
2014-12-22,171.81436157226562,171.81436157226562,170.97794396797346,171.21809922427073,148318900
2014-12-23,172.0463104248047,172.44381460744134,171.7564559904556,172.39412816416552,122167900
2014-12-24,172.0628662109375,172.53490002948,172.02145663194236,172.2699014694839,42963400
2014-12-26,172.61769104003906,172.9572318414319,172.46034224737275,172.51002867949322,57326700
2014-12-29,172.8495635986328,173.05659881637393,172.36924037710216,172.43549316315054,79643900
2014-12-30,171.92208862304688,172.55974813920923,171.84754632417165,172.42725517367154,73540800
2014-12-31,170.2161102294922,172.41069165022446,170.09189412337315,172.2450659632558,130333800
2015-01-02,170.12496948242188,171.32578382923276,169.08979341546532,170.91171340245012,121465900
2015-01-05,167.05258178710938,169.24715009688967,166.7461737006491,169.0815244457335,169632600
2015-01-06,165.47915649414062,167.88076056900059,164.6841354981615,167.35902764550087,209151400
2015-01-07,167.5412139892578,167.88075485287703,166.3569783519322,166.80416895939857,125346700
2015-01-08,170.5142822265625,170.72960704381205,168.93254200651685,168.94909573366456,147217800
2015-01-09,169.14781188964844,170.94487647756347,168.53498295474012,170.92831011812547,158567300
2015-01-12,167.82275390625,169.43763882404554,167.21821456736416,169.28029002598933,144396100
2015-01-13,167.35072326660156,170.16639741804175,166.05053592069322,169.04012523018008,214553300
2015-01-14,166.3403778076172,166.5391361681046,164.44394075078782,165.33832178191363,192991100
2015-01-15,164.81663513183594,167.29276878135636,164.7006958904179,166.97808377546713,176613900
2015-01-16,166.97804260253906,167.1353913848999,164.42736728384997,164.60955928064396,211879600
2015-01-20,167.33416748046875,167.88074357008344,165.76898150488393,167.61573238611436,130991100
2015-01-21,168.17893981933594,168.65926329855867,166.40671791013727,166.8704750248534,122942700
2015-01-22,170.67987060546875,170.8123635660142,167.55777539756028,168.9324925342067,174356000
2015-01-23,169.74411010742188,170.67991374750437,169.6116044769543,170.42317934981133,117516800
2015-01-26,170.1415252685547,170.23262126224506,168.81650756701595,169.52870916229736,92009700
2015-01-27,167.89724731445312,169.04007286894813,167.06910662803043,168.08771613413163,134044600
2015-01-28,165.7440948486328,169.18087402369926,165.55362600784005,169.08150117396832,168514300
2015-01-29,167.27618408203125,167.53290573788595,164.53502710249373,165.94287673441366,173585400
2015-01-30,165.17269897460938,167.4252432198437,164.90770045916094,166.10022536974702,197729700
2015-02-02,167.21823120117188,167.30932721771725,163.85598072283597,165.66961155632973,163107000
2015-02-03,169.63641357421875,169.6447030722255,167.73997608586896,168.11263703970548,124212900
2015-02-04,168.9904327392578,170.0835848102543,168.53495270967596,168.87449351685765,134306700
2015-02-05,170.69644165039062,170.84551362122258,169.57845873308844,169.65298840028913,97953200
2015-02-06,170.224365234375,171.62392538305807,169.70263242153572,171.0607829977601,125672000
2015-02-09,169.4625244140625,170.2989424108796,169.05673070900008,169.57846366744735,87219000
2015-02-10,171.267822265625,171.5245439299293,169.50387805595938,170.49765727271208,96164200
2015-02-11,171.36717224121094,171.79780900185008,170.45622492944372,171.10217375218946,91087800
2015-02-12,173.0152587890625,173.07323473881834,171.40038596886853,172.1622743600259,97545900
2015-02-13,173.7274169921875,173.77710343007948,172.88270963873737,173.1394439618939,93670400
2015-02-17,174.00064086914062,174.174555974055,173.16422332141204,173.4126554192553,76968200
2015-02-18,174.01724243164062,174.09177207607388,173.363004077811,173.6280152176981,80652900
2015-02-19,173.89297485351562,174.25735877120187,173.28015884324677,173.42094124118486,91462500
2015-02-20,174.9364776611328,175.01100730487258,172.85783604081865,173.4789416781696,140896400
2015-02-23,174.91162109375,174.91162109375,174.30706922131964,174.68801954317405,74411100
2015-02-24,175.40853881835938,175.60729720252223,174.538988262736,174.83711952076607,72472300
2015-02-25,175.2594757080078,175.76464219992837,174.91993488108469,175.28431892593602,73061700
2015-02-26,175.05247497558594,175.32576306309747,174.44792285634952,175.16841422758196,72697900
2015-02-27,174.45619201660156,175.21808024610087,174.406505576743,174.95306905161627,108076000
2015-03-02,175.55763244628906,175.6155957510603,174.50588973440398,174.55557617747365,87491400
2015-03-03,174.83714294433594,175.60732072927564,173.97588177043423,175.1269973805194,110325800
2015-03-04,174.10008239746094,174.31540714911114,173.13115892432225,174.24086485392425,114497200
2015-03-05,174.29054260253906,174.57210748101213,173.7853761387244,174.42303554530858,76873000
2015-03-06,171.8392791748047,173.85994549150837,171.5080277875941,173.42930857899026,188128000
2015-03-09,172.55142211914062,172.9075166069959,171.8806300753752,172.03797885333026,89818900
2015-03-10,169.7523651123047,171.26786489499713,169.71095552856167,171.1850583639419,157121300
2015-03-11,169.3548126220703,170.18295351508777,169.2719934781977,170.00903836752613,110145700
2015-03-12,171.50799560546875,171.5742357613371,169.93452022039267,169.98420665550796,93993500
2015-03-13,170.45620727539062,172.19529521942584,169.42103136712277,171.234661580236,162410900
2015-03-16,172.73365783691406,172.82475385582055,170.48111322070739,171.18503815193296,136099200
2015-03-17,172.22021484375,172.60115264266457,171.4086275328932,171.99661322656053,94510400
2015-03-18,174.29054260253906,174.96133472213626,171.11047188394753,171.74814392695924,228808500
2015-03-19,173.49554443359375,174.29884223735098,173.1063171416112,173.8764948644553,117917300
2015-03-20,175.02699279785156,175.53441435850198,174.26170355262818,174.44470888222912,177715100
2015-03-23,174.68588256835938,175.6092227410769,174.68588256835938,175.03525281035607,71784500
2015-03-24,173.704345703125,175.0186380320636,173.6377971673957,174.56113747478216,77805300
2015-03-25,171.15892028808594,174.14522727250312,171.11733855742628,173.91231373233074,159521700
2015-03-26,170.75131225585938,171.6663260245403,169.79469137466845,170.49344462384173,153067200
2015-03-27,171.14227294921875,171.31695173779872,170.4435197163953,170.63485150385748,118939000
2015-03-30,173.2301788330078,173.52964087435808,172.15711392232274,172.17374153535073,96180400
2015-03-31,171.71621704101562,173.1053969004978,171.65799501357338,172.406643721356,126768700
2015-04-01,171.1089630126953,171.70788699942432,170.11907440427285,171.68293289104665,137303600
2015-04-02,171.72462463378906,172.17381153201265,170.85950607691765,171.04251143730045,86900900
2015-04-06,172.8808135986328,173.39654885986658,170.70140310210584,170.8344874743749,114368200
2015-04-07,172.42323303222656,173.65434867155014,172.38996512536042,172.90570018517914,81236300
2015-04-08,173.0055694580078,173.44644234245783,172.2569207428978,172.64788540538498,89351900
2015-04-09,173.7708740234375,174.00378754198945,172.34843879891193,172.83921994922966,85548900
2015-04-10,174.71910095214844,174.76069535572515,173.8207278376074,174.02036066624768,72722900
2015-04-13,173.92893981933594,175.2099769718649,173.87903158871407,174.5777722030921,74436600
2015-04-14,174.26168823242188,174.44469354593394,173.10543431132453,173.72931260025123,75099900
2015-04-15,175.0435791015625,175.55100054245278,174.6443006097776,174.72748944644854,99529300
2015-04-16,174.99363708496094,175.5010584278668,174.51116984967075,174.71081540342834,68934900
2015-04-17,172.9805908203125,174.04534171399567,172.19866160620694,173.80411444443402,191113200
2015-04-20,174.56114196777344,174.8938719621486,173.82080694137838,173.90398309355433,92189500
2015-04-21,174.35316467285156,175.4012754712299,174.05370263148143,175.2432242976131,72559800
2015-04-22,175.20999145507812,175.39299677770984,173.770902991398,174.69424341273557,78264600
2015-04-23,175.65087890625,176.29971139703048,174.6942577878054,174.81071457607786,102585900
2015-04-24,176.05845642089844,176.32465059604635,175.60926961638245,176.06678292189486,61327400
2015-04-27,175.32644653320312,176.74888198105475,175.13511471141135,176.62411139539645,79358100
2015-04-28,175.8837890625,175.93369730038367,174.12861077084412,175.30150513246107,86863500
2015-04-29,175.16001892089844,175.75893021084994,174.35313557444897,174.99364127570007,125684900
2015-04-30,173.40484619140625,174.97701851659326,172.70609306356445,174.58605388663588,161304900
2015-05-01,175.28485107421875,175.3264455001387,174.08700268761004,174.18681915554853,103399700
2015-05-04,175.78395080566406,176.36623466355326,175.60094549420802,175.7090757652785,70927200
2015-05-05,173.7708740234375,175.90038899608155,173.62946315094771,175.5426922186258,113326200
2015-05-06,173.0554656982422,174.6276380453887,171.9907147273087,174.31986223603798,135060200
2015-05-07,173.74594116210938,174.17018652430545,172.6229678516267,172.955697863732,88244900
2015-05-08,176.03347778320312,176.23312338675464,175.33473721002545,175.4179260513807,155877300
2015-05-11,175.19325256347656,176.25800328173509,175.118390253481,175.99182194858534,75708100
2015-05-12,174.6692352294922,175.2099372218434,173.53793571832358,174.3614594152587,119727600
2015-05-13,174.70254516601562,175.70074779807248,174.4696316416302,175.07686956643255,94667900
2015-05-14,176.52423095703125,176.61573358430036,175.44283973280514,175.71734761461244,95934000
2015-05-15,176.71559143066406,176.85700230725067,176.23312407316172,176.71559143066406,76510100
2015-05-18,177.26461791992188,177.51415907420704,176.48268845559923,176.54923699435392,74549700
2015-05-19,177.2063751220703,177.65557456500738,176.9235533648642,177.38106661495368,72114600
2015-05-20,177.0815887451172,177.83023749274426,176.7654864018446,177.3061757537048,76857500
2015-05-21,177.5973663330078,177.80532577836263,176.77384235998136,176.940220070535,64764600
2015-05-22,177.1731719970703,177.63067272164335,177.1066234370066,177.21475374087512,57433500
2015-05-26,175.26820373535156,177.10657066744847,174.8522848785079,176.68232531005276,124308600
2015-05-27,176.93185424804688,177.1647677596547,175.31808727988246,175.72569227161335,93214000
2015-05-28,176.7322540283203,176.84038430473933,176.04182717237333,176.62411105906452,74974600
2015-05-29,175.63424682617188,176.70731209033644,175.36806530886318,176.66573035123466,124919600
2015-06-01,175.99188232421875,176.63238811990755,175.20162647150613,176.29965816611687,93338800
2015-06-02,175.8171844482422,176.5076111354182,174.9104845682582,175.53436272853165,91531000
2015-06-03,176.28305053710938,176.9069288357371,175.792269321803,176.34959907877004,87820900
2015-06-04,174.79400634765625,176.23308157325062,174.47790405690768,175.5759355766667,151882800
2015-06-05,174.49461364746094,175.16840021447948,173.8374546971027,174.6443383544263,121704700
2015-06-08,173.42149353027344,174.53616552378108,173.3466311950418,174.38642816048372,89063300
2015-06-09,173.3965606689453,173.93726277294067,172.7643686058993,173.3965606689453,105034700
2015-06-10,175.47616577148438,175.85881671031495,174.10363860063796,174.16186064118648,134551300
2015-06-11,176.04177856445312,176.424416715982,175.68408183028492,175.9169953206503,73876400
2015-06-12,174.69424438476562,175.91704691422837,174.41973639929063,175.21830623820307,135382400
2015-06-15,173.94552612304688,174.22834780398836,172.84749461892312,173.55456151410874,124384200
2015-06-16,174.8938446044922,174.97703343649107,173.62113417047834,173.7958129477088,85308200
2015-06-17,175.17669677734375,175.7839474322654,174.153539968628,175.17669677734375,126708600
2015-06-18,176.9984588623047,177.4642860331214,175.21001254016792,175.77565619249154,165867900
2015-06-19,176.2126922607422,176.83125097118443,175.83654703671488,176.75602447729432,130478700
2015-06-22,177.11544799804688,177.70056420665657,176.90647701250222,177.13216924817195,70696000
2015-06-23,177.2407989501953,177.57516012975066,176.84794529040192,177.32439243372787,68476800
2015-06-24,175.9535369873047,177.34946137964792,175.92846149408575,176.97331622678945,92307300
2015-06-25,175.41860961914062,176.58048782172534,175.34338312329731,176.45511032865318,97107400
2015-06-26,175.3851318359375,176.0203988844704,174.83344550836824,175.7779854581565,104174800
2015-06-29,171.707275390625,175.39352658346507,171.63204889801438,173.9056542082529,202621300
2015-06-30,172.0666961669922,173.29544645073344,171.59023624879336,173.24528270573194,182925100
2015-07-01,173.44589233398438,173.8889097374112,172.66015950388396,173.6381420409531,135979900
2015-07-02,173.2870635986328,174.0895176357759,172.86912171054405,173.92234343145523,104373700
2015-07-06,172.7938995361328,173.57126534514668,171.7991957769713,171.99981247989805,117975400
2015-07-07,173.88058471679688,174.00596220881198,170.61227537611487,172.99454976101808,173820200
2015-07-08,170.96334838867188,172.8273660816652,170.72930189603494,172.54316859125993,164020100
2015-07-09,171.27259826660156,173.32052393269564,171.1639420376246,173.06138922156467,144113100
2015-07-10,173.42918395996094,173.84712590022323,171.3143987625998,173.27036398192914,129456900
2015-07-13,175.34335327148438,175.45200949545605,174.64956816725388,174.6913649093545,106069400
2015-07-14,176.10406494140625,176.413350747108,175.24310529538042,175.3016233075277,81709600
2015-07-15,176.04547119140625,176.6055117545682,175.56901134769592,176.14577315657752,97914100
2015-07-16,177.4581298828125,177.4581298828125,176.8562925380049,177.09869322333674,106683300
2015-07-17,177.608642578125,177.66716058487873,177.04024753606447,177.44982256502612,89030000
2015-07-20,177.70059204101562,178.19376058305068,177.38296476634798,177.83433655381188,70446800
2015-07-21,176.99847412109375,177.82600404629582,176.6975553078003,177.56686923810344,77965000
2015-07-22,176.6807861328125,177.01514736499615,176.27956540876897,176.3129951546989,88667900
2015-07-23,175.68606567382812,176.91481598309016,175.32664173192563,176.8145140001547,90509100
2015-07-24,173.8638916015625,175.84493282344192,173.52954306569882,175.78642756922636,117755000
